Date,Rainfall (mm),Tmax (°C),Tmin (°C),Tmean (°C),Tavg (°C),Tmean_final (°C),ET (mm/day),ET2 (mm/day),Ra (mm/day),Latitude,Longitude,Station,relative_humidity
2009-10-22,0.0443896,29.8,22.2,26.0,26.0,26.0,3.41142622695369,,12.28364456351652,21.466595,-158.164714,Wong Hon Hin Inc,0.640458
2009-10-23,0.0848522,30.1,22.2,26.2,26.15,26.2,3.4765517433327204,,12.2223478443994,21.466595,-158.164714,Wong Hon Hin Inc,0.64132
2009-10-24,0.222847,30.2,22.2,26.2,26.2,26.2,3.4810188330603897,,12.161324220825513,21.466595,-158.164714,Wong Hon Hin Inc,0.614087
2009-10-25,4.25407,29.9,21.5,25.7,25.7,25.7,3.5088427168911642,,12.10060725675086,21.466595,-158.164714,Wong Hon Hin Inc,0.608387
2009-10-26,0.0397905,30.1,21.6,25.8,25.85,25.8,3.520129088413845,,12.040230518188347,21.466595,-158.164714,Wong Hon Hin Inc,0.6086630000000001
2009-10-27,0.0172867,29.6,21.3,25.4,25.450000000000003,25.4,3.4293806717141013,,11.98022754309825,21.466595,-158.164714,Wong Hon Hin Inc,0.6454080000000001
2009-10-28,0.00120033,29.6,20.5,25.0,25.05,25.0,3.539904742396138,,11.9206318115104,21.466595,-158.164714,Wong Hon Hin Inc,0.656934
2009-10-29,0.0394942,29.7,21.1,25.4,25.4,25.4,3.456205596688132,,11.861476715919267,21.466595,-158.164714,Wong Hon Hin Inc,0.669789
2009-10-30,0.0705199,29.8,22.3,26.0,26.05,26.0,3.256247909458196,,11.802795531991885,21.466595,-158.164714,Wong Hon Hin Inc,0.614478
2009-10-31,0.113079,29.8,21.6,25.7,25.700000000000003,25.7,3.364829324127186,,11.744621389626689,21.466595,-158.164714,Wong Hon Hin Inc,0.5915870000000001
2009-11-01,0.219886,29.5,22.3,25.9,25.9,25.9,3.151941085211722,,11.686987244400006,21.466595,-158.164714,Wong Hon Hin Inc,0.6135889999999999
2009-11-02,4.65989,28.7,21.0,24.8,24.85,24.8,3.1619845491780727,,11.6299258494348,21.466595,-158.164714,Wong Hon Hin Inc,0.630316
2009-11-03,4.95109,27.6,21.3,24.4,24.450000000000003,24.4,2.8195132621495733,,11.573469727724824,21.466595,-158.164714,Wong Hon Hin Inc,0.68096
2009-11-04,0.368863,27.5,21.1,24.3,24.3,24.3,2.821394653385768,,11.517651144945166,21.466595,-158.164714,Wong Hon Hin Inc,0.6661539999999999
2009-11-05,0.176378,27.4,21.5,24.4,24.45,24.4,2.7023756586891663,,11.462502082778325,21.466595,-158.164714,Wong Hon Hin Inc,0.6748090000000001
2009-11-06,0.257465,28.1,22.2,25.2,25.15,25.2,2.7405256660849564,,11.408054212783032,21.466595,-158.164714,Wong Hon Hin Inc,0.6478119999999999
2009-11-07,1.12512,27.9,21.7,24.8,24.799999999999997,24.8,2.770097985774566,,11.354338870830837,21.466595,-158.164714,Wong Hon Hin Inc,0.6566759999999999
2009-11-08,0.480288,28.5,21.8,25.2,25.15,25.2,2.8931132956946413,,11.301387032133468,21.466595,-158.164714,Wong Hon Hin Inc,0.662169
2009-11-09,0.134713,28.1,22.3,25.2,25.200000000000003,25.2,2.679372263082949,,11.249229286881937,21.466595,-158.164714,Wong Hon Hin Inc,0.6683929999999999
2009-11-10,10.9778,28.2,21.3,24.8,24.75,24.8,2.8820293751589827,,11.197895816516024,21.466595,-158.164714,Wong Hon Hin Inc,0.6808669999999999
2009-11-11,2.57147,26.5,19.5,23.0,23.0,23.0,2.7676504722585458,,11.14741637064088,21.466595,-158.164714,Wong Hon Hin Inc,0.685952
2009-11-12,0.660491,27.8,18.4,23.1,23.1,23.1,3.200757390444168,,11.097820244605124,21.466595,-158.164714,Wong Hon Hin Inc,0.6602460000000001
2009-11-13,0.221422,27.6,20.7,24.2,24.15,24.2,2.8036900547136168,,11.049136257752824,21.466595,-158.164714,Wong Hon Hin Inc,0.710655
2009-11-14,0.0,27.7,22.0,24.8,24.85,24.8,2.573490275673655,,11.001392732359495,21.466595,-158.164714,Wong Hon Hin Inc,0.683305
2009-11-15,0.405606,27.2,22.7,25.0,24.95,25.0,2.2875736156670397,,10.954617473260145,21.466595,-158.164714,Wong Hon Hin Inc,0.68147
2009-11-16,0.730075,26.8,21.6,24.2,24.200000000000003,24.2,2.403019420098035,,10.908837748175513,21.466595,-158.164714,Wong Hon Hin Inc,0.7190860000000001
2009-11-17,0.196527,27.3,21.7,24.5,24.5,24.5,2.5012389476410073,,10.864080268740233,21.466595,-158.164714,Wong Hon Hin Inc,0.6398940000000001
2009-11-18,0.00711402,27.0,21.4,24.2,24.2,24.2,2.4735078818804834,,10.820371172235049,21.466595,-158.164714,Wong Hon Hin Inc,0.620441
2009-11-19,0.0953057,27.3,21.5,24.4,24.4,24.4,2.5193112458205733,,10.77773600402292,21.466595,-158.164714,Wong Hon Hin Inc,0.5920000000000001
2009-11-20,0.0117189,27.1,21.6,24.4,24.35,24.4,2.443836870628982,,10.736199700687248,21.466595,-158.164714,Wong Hon Hin Inc,0.588601
2009-11-21,0.443432,27.4,21.5,24.4,24.45,24.4,2.521616404430847,,10.69578657386848,21.466595,-158.164714,Wong Hon Hin Inc,0.627315
2009-11-22,0.14499,27.7,21.0,24.4,24.35,24.4,2.677275752495165,,10.656520294793685,21.466595,-158.164714,Wong Hon Hin Inc,0.615619
2009-11-23,0.00788445,27.6,20.8,24.2,24.200000000000003,24.2,2.6748020096730922,,10.618423879491964,21.466595,-158.164714,Wong Hon Hin Inc,0.631054
2009-11-24,0.0146193,27.7,20.0,23.8,23.85,23.8,2.809406436060779,,10.581519674687172,21.466595,-158.164714,Wong Hon Hin Inc,0.594726
2009-11-25,5.16318,27.0,20.3,23.6,23.65,23.6,2.599239616169003,,10.545829344357829,21.466595,-158.164714,Wong Hon Hin Inc,0.660931
2009-11-26,0.680736,26.6,20.9,23.8,23.75,23.8,2.401143288205486,,10.511373856952765,21.466595,-158.164714,Wong Hon Hin Inc,0.665287
2009-11-27,0.0,26.8,21.5,24.2,24.15,24.2,2.3302399598034467,,10.478173473249976,21.466595,-158.164714,Wong Hon Hin Inc,0.6479309999999999
2009-11-28,0.533224,26.9,20.1,23.5,23.5,23.5,2.5875733228035904,,10.446247734844771,21.466595,-158.164714,Wong Hon Hin Inc,0.6142029999999999
2009-11-29,1.96736,26.1,19.4,22.8,22.75,22.8,2.5175390066553294,,10.415615453252661,21.466595,-158.164714,Wong Hon Hin Inc,0.599739
2009-11-30,1.76157,24.7,19.6,22.2,22.15,22.2,2.1579111371451134,,10.386294699611232,21.466595,-158.164714,Wong Hon Hin Inc,0.691126
2009-12-01,0.593431,25.3,18.9,22.1,22.1,22.1,2.404801980464444,,10.358302794964835,21.466595,-158.164714,Wong Hon Hin Inc,0.6824850000000001
2009-12-02,0.02631,26.1,17.9,22.0,22.0,22.0,2.708243968031115,,10.331656301115071,21.466595,-158.164714,Wong Hon Hin Inc,0.648985
2009-12-03,9.40304,26.7,17.4,22.0,22.049999999999997,22.0,2.877121183591452,,10.306371012019772,21.466595,-158.164714,Wong Hon Hin Inc,0.685381
2009-12-04,2.68261,26.0,18.6,22.3,22.3,22.3,2.5797948973137235,,10.282461945722881,21.466595,-158.164714,Wong Hon Hin Inc,0.6478579999999999
2009-12-05,0.332412,26.6,17.4,22.0,22.0,22.0,2.848720127284333,,10.2599433367973,21.466595,-158.164714,Wong Hon Hin Inc,0.6706319999999999
2009-12-06,0.495971,27.0,18.0,22.5,22.5,22.5,2.847111076944712,,10.238828629282958,21.466595,-158.164714,Wong Hon Hin Inc,0.6996380000000001
2009-12-07,0.685339,26.4,18.1,22.2,22.25,22.2,2.708574699577708,,10.219130470102316,21.466595,-158.164714,Wong Hon Hin Inc,0.6909010000000001
2009-12-08,0.0125406,26.3,16.5,21.4,21.4,21.4,2.8791464622803407,,10.200860702935854,21.466595,-158.164714,Wong Hon Hin Inc,0.609656
2009-12-09,3.29328e-05,25.5,16.3,20.9,20.9,20.9,2.749491618705003,,10.184030362540465,21.466595,-158.164714,Wong Hon Hin Inc,0.660594
2009-12-10,0.000906326,26.4,17.4,21.9,21.9,21.9,2.7854982039645573,,10.16864966949424,21.466595,-158.164714,Wong Hon Hin Inc,0.6298360000000001
2009-12-11,0.00313244,27.0,18.5,22.8,22.75,22.8,2.764595702697425,,10.154728025351645,21.466595,-158.164714,Wong Hon Hin Inc,0.651448
2009-12-12,0.0512161,27.4,17.7,22.6,22.549999999999997,22.6,2.935150723686634,,10.142274008194144,21.466595,-158.164714,Wong Hon Hin Inc,0.595153
2009-12-13,0.00147378,27.3,17.3,22.3,22.3,22.3,2.9548618820293875,,10.131295368561883,21.466595,-158.164714,Wong Hon Hin Inc,0.62725
2009-12-14,0.0141339,26.8,17.6,22.2,22.200000000000003,22.2,2.8244861591779786,,10.12179902575339,21.466595,-158.164714,Wong Hon Hin Inc,0.6509940000000001
2009-12-15,0.0070665,26.6,18.1,22.4,22.35,22.4,2.7263231385987066,,10.11379106448112,21.466595,-158.164714,Wong Hon Hin Inc,0.677688
2009-12-16,0.00499348,26.7,18.2,22.4,22.45,22.4,2.7245671031406338,,10.107276731872,21.466595,-158.164714,Wong Hon Hin Inc,0.6606390000000001
2009-12-17,0.171125,27.5,17.8,22.6,22.65,22.6,2.9235708877642343,,10.102260434803478,21.466595,-158.164714,Wong Hon Hin Inc,0.6681149999999999
2009-12-18,0.130165,26.3,18.2,22.2,22.25,22.2,2.64422114984681,,10.098745737566801,21.466595,-158.164714,Wong Hon Hin Inc,0.554299
2009-12-19,0.0199386,25.5,17.3,21.4,21.4,21.4,2.6067645277073845,,10.096735359850896,21.466595,-158.164714,Wong Hon Hin Inc,0.648904
2009-12-20,0.0143225,24.9,18.3,21.6,21.6,21.6,2.3504732432686217,,10.096231175041563,21.466595,-158.164714,Wong Hon Hin Inc,0.651008
2009-12-21,0.751307,25.9,17.1,21.5,21.5,21.5,2.7074731128000424,,10.097234208832365,21.466595,-158.164714,Wong Hon Hin Inc,0.6546989999999999
2009-12-22,0.216606,26.1,18.5,22.3,22.3,22.3,2.567966760689615,,10.099744638145156,21.466595,-158.164714,Wong Hon Hin Inc,0.642
2009-12-23,0.00512045,26.4,17.5,22.0,21.95,22.0,2.7592370313785253,,10.103761790359732,21.466595,-158.164714,Wong Hon Hin Inc,0.617824
2009-12-24,0.759015,26.2,15.8,21.0,21.0,21.0,2.909354447836326,,10.109284142853873,21.466595,-158.164714,Wong Hon Hin Inc,0.6716759999999999
2009-12-25,0.310814,25.4,18.3,21.8,21.85,21.8,2.4551288882230837,,10.1163093228565,21.466595,-158.164714,Wong Hon Hin Inc,0.721039
2009-12-26,0.107357,25.9,17.9,21.9,21.9,21.9,2.614876923723741,,10.124834107618417,21.466595,-158.164714,Wong Hon Hin Inc,0.642605
2009-12-27,0.0983601,27.2,16.5,21.8,21.85,21.8,3.0194818660896687,,10.134854424906628,21.466595,-158.164714,Wong Hon Hin Inc,0.558003
2009-12-28,0.00159789,27.5,17.9,22.7,22.7,22.7,2.9283903850547506,,10.146365353829822,21.466595,-158.164714,Wong Hon Hin Inc,0.598995
2009-12-29,0.880529,27.1,19.6,23.4,23.35,23.4,2.6364654343026555,,10.159361126004072,21.466595,-158.164714,Wong Hon Hin Inc,0.607261
2009-12-30,12.9639,26.9,20.6,23.8,23.75,23.8,2.4432962966810665,,10.173835127069347,21.466595,-158.164714,Wong Hon Hin Inc,0.691112
2009-12-31,5.00879,27.0,19.4,23.2,23.2,23.2,2.6490081357985558,,10.189779898568656,21.466595,-158.164714,Wong Hon Hin Inc,0.675496
2010-01-01,0.566957,26.5,17.9,22.2,22.2,22.2,2.753868067667,,10.20718714020318,21.466595,-158.164714,Wong Hon Hin Inc,0.649268
2010-01-02,0.134909,26.7,16.3,21.5,21.5,21.5,2.9808825916132653,,10.226047712477687,21.466595,-158.164714,Wong Hon Hin Inc,0.597611
2010-01-03,0.181805,26.6,19.3,23.0,22.950000000000003,23.0,2.5978776002704413,,10.24635163975192,21.466595,-158.164714,Wong Hon Hin Inc,0.672285
2010-01-04,0.146685,27.3,21.6,24.4,24.450000000000003,24.4,2.3793991475019567,,10.268088113714434,21.466595,-158.164714,Wong Hon Hin Inc,0.660042
2010-01-05,0.493834,26.9,22.3,24.6,24.6,24.6,2.1524870478473956,,10.291245497296424,21.466595,-158.164714,Wong Hon Hin Inc,0.684203
2010-01-06,2.11875,27.4,20.9,24.2,24.15,24.2,2.540605273715694,,10.315811329043688,21.466595,-158.164714,Wong Hon Hin Inc,0.690103
2010-01-07,0.47094,27.3,19.9,23.6,23.6,23.6,2.6787921009091553,,10.341772327965773,21.466595,-158.164714,Wong Hon Hin Inc,0.647944
2010-01-08,0.036529,27.0,17.2,22.1,22.1,22.1,2.9788966461321036,,10.36911439888155,21.466595,-158.164714,Wong Hon Hin Inc,0.648489
2010-01-09,0.0296759,26.1,17.8,22.0,21.950000000000003,22.0,2.7421572719993197,,10.397822638281136,21.466595,-158.164714,Wong Hon Hin Inc,0.692384
2010-01-10,4.95139,25.9,19.2,22.6,22.549999999999997,22.6,2.508087496728128,,10.427881340724133,21.466595,-158.164714,Wong Hon Hin Inc,0.645195
2010-01-11,0.130452,26.3,17.6,22.0,21.950000000000003,22.0,2.8240480054677466,,10.45927400579431,21.466595,-158.164714,Wong Hon Hin Inc,0.62875
2010-01-12,0.00184049,26.3,15.7,21.0,21.0,21.0,3.048386901037955,,10.491983345630867,21.466595,-158.164714,Wong Hon Hin Inc,0.581604
2010-01-13,0.00115354,26.2,15.9,21.0,21.05,21.0,3.014679726831276,,10.525991293056082,21.466595,-158.164714,Wong Hon Hin Inc,0.562194
2010-01-14,0.0419096,24.8,16.6,20.7,20.700000000000003,20.7,2.678008849353459,,10.561279010318938,21.466595,-158.164714,Wong Hon Hin Inc,0.566019
2010-01-15,0.000845221,24.9,15.9,20.4,20.4,20.4,2.7933752138997137,,10.59782689847376,21.466595,-158.164714,Wong Hon Hin Inc,0.544118
2010-01-16,0.00214169,25.5,18.0,21.8,21.75,21.8,2.652871691615451,,10.635614607412318,21.466595,-158.164714,Wong Hon Hin Inc,0.555622
2010-01-17,0.00107231,26.9,18.0,22.4,22.45,22.4,2.944430845927169,,10.674621046566992,21.466595,-158.164714,Wong Hon Hin Inc,0.5817410000000001
2010-01-18,0.00178835,26.8,19.0,22.9,22.9,22.9,2.8012676404276933,,10.714824396301767,21.466595,-158.164714,Wong Hon Hin Inc,0.57087
2010-01-19,0.00834585,26.8,18.1,22.4,22.450000000000003,22.4,2.9334079852555637,,10.75620212000676,21.466595,-158.164714,Wong Hon Hin Inc,0.5824750000000001
2010-01-20,2.31218,26.1,18.8,22.4,22.450000000000003,22.4,2.6976651476056572,,10.798730976910731,21.466595,-158.164714,Wong Hon Hin Inc,0.600969
2010-01-21,0.043552,25.7,17.7,21.7,21.7,21.7,2.786088009320474,,10.842387035624855,21.466595,-158.164714,Wong Hon Hin Inc,0.529414
2010-01-22,0.032331,26.4,16.1,21.2,21.25,21.2,3.1341883353878446,,10.887145688429463,21.466595,-158.164714,Wong Hon Hin Inc,0.5490400000000001
2010-01-23,0.118504,26.4,18.7,22.6,22.549999999999997,22.6,2.818987716956511,,10.932981666314014,21.466595,-158.164714,Wong Hon Hin Inc,0.586047
2010-01-24,0.655031,26.7,19.6,23.2,23.15,23.2,2.7589131415960586,,10.979869054778902,21.466595,-158.164714,Wong Hon Hin Inc,0.659196
2010-01-25,0.158539,26.8,17.9,22.3,22.35,22.3,3.034277921904759,,11.027781310405922,21.466595,-158.164714,Wong Hon Hin Inc,0.601003
2010-01-26,8.73138,27.8,19.5,23.6,23.65,23.6,3.0386261769835308,,11.076691278202329,21.466595,-158.164714,Wong Hon Hin Inc,0.619986
2010-01-27,2.41622,26.3,19.5,22.9,22.9,22.9,2.7160518304945014,,11.126571209721693,21.466595,-158.164714,Wong Hon Hin Inc,0.6589820000000001
2010-01-28,0.406698,26.0,19.1,22.6,22.55,22.6,2.7281877788248234,,11.17739278196246,21.466595,-158.164714,Wong Hon Hin Inc,0.698757
2010-01-29,12.5309,25.3,18.7,22.0,22.0,22.0,2.640759641366629,,11.229127117043275,21.466595,-158.164714,Wong Hon Hin Inc,0.7609229999999999
2010-01-30,24.0252,26.4,19.4,22.9,22.9,22.9,2.794135974124915,,11.281744802651932,21.466595,-158.164714,Wong Hon Hin Inc,0.702412
2010-01-31,2.03902,26.4,19.6,23.0,23.0,23.0,2.773781533102635,,11.335215913262495,21.466595,-158.164714,Wong Hon Hin Inc,0.6906359999999999
2010-02-01,0.21071,26.6,18.1,22.4,22.35,22.4,3.0702122023167657,,11.38951003211316,21.466595,-158.164714,Wong Hon Hin Inc,0.652563
2010-02-02,9.97879,25.6,18.4,22.0,22.0,22.0,2.811108660714486,,11.44459627393486,21.466595,-158.164714,Wong Hon Hin Inc,0.6914950000000001
2010-02-03,1.14919,24.3,17.8,21.0,21.05,21.0,2.6165607437657763,,11.500443308418566,21.466595,-158.164714,Wong Hon Hin Inc,0.5522440000000001
2010-02-04,0.00760804,23.8,17.0,20.4,20.4,20.4,2.647838526866706,,11.557019384406788,21.466595,-158.164714,Wong Hon Hin Inc,0.547685
2010-02-05,0.00418898,24.1,16.2,20.2,20.15,20.2,2.8531048509208805,,11.614292354792457,21.466595,-158.164714,Wong Hon Hin Inc,0.596708
2010-02-06,0.10926,25.4,17.1,21.2,21.25,21.2,3.0163748762673364,,11.672229702106181,21.466595,-158.164714,Wong Hon Hin Inc,0.596592
2010-02-07,0.119379,26.4,16.9,21.6,21.65,21.6,3.2765246369115344,,11.730798564770357,21.466595,-158.164714,Wong Hon Hin Inc,0.5441940000000001
2010-02-08,0.000866633,26.7,18.1,22.4,22.4,22.4,3.1968014144677936,,11.789965763996532,21.466595,-158.164714,Wong Hon Hin Inc,0.579674
2010-02-09,0.00187624,26.7,18.3,22.5,22.5,22.5,3.1833163591874953,,11.849697831299956,21.466595,-158.164714,Wong Hon Hin Inc,0.580588
2010-02-10,0.220803,26.7,16.3,21.5,21.5,21.5,3.471741626775658,,11.909961036603207,21.466595,-158.164714,Wong Hon Hin Inc,0.5737169999999999
2010-02-11,2.13095,25.1,18.5,21.8,21.8,21.8,2.8010142205790776,,11.970721416898456,21.466595,-158.164714,Wong Hon Hin Inc,0.629266
2010-02-12,0.423086,24.9,19.5,22.2,22.2,22.2,2.5722936063374857,,12.03194480543587,21.466595,-158.164714,Wong Hon Hin Inc,0.6244700000000001
2010-02-13,0.174514,25.2,18.9,22.0,22.049999999999997,22.0,2.7786680674654747,,12.093596861403563,21.466595,-158.164714,Wong Hon Hin Inc,0.601989
2010-02-14,0.00674414,25.7,18.0,21.8,21.85,21.8,3.0721776466071136,,12.155643100062479,21.466595,-158.164714,Wong Hon Hin Inc,0.565486
2010-02-15,0.00314307,25.9,17.9,21.9,21.9,21.9,3.1554782866436453,,12.21804892329772,21.466595,-158.164714,Wong Hon Hin Inc,0.55589
2010-02-16,0.622925,26.3,15.2,20.8,20.75,20.8,3.632474457375459,,12.28077965054588,21.466595,-158.164714,Wong Hon Hin Inc,0.556926
2010-02-17,0.227806,25.0,17.5,21.2,21.25,21.2,3.032298635964812,,12.343800550056287,21.466595,-158.164714,Wong Hon Hin Inc,0.511409
2010-02-18,0.370452,23.8,16.9,20.3,20.35,20.3,2.8559252097165153,,12.407076870442346,21.466595,-158.164714,Wong Hon Hin Inc,0.533384
2010-02-19,2.18774,22.9,16.1,19.5,19.5,19.5,2.7898288659243016,,12.470573872477589,21.466595,-158.164714,Wong Hon Hin Inc,0.642273
2010-02-20,0.320561,24.6,16.1,20.4,20.35,20.4,3.210696481548895,,12.534256861089611,21.466595,-158.164714,Wong Hon Hin Inc,0.5862149999999999
2010-02-21,0.00599581,25.0,16.8,20.9,20.9,20.9,3.211075195512323,,12.598091217503807,21.466595,-158.164714,Wong Hon Hin Inc,0.582872
2010-02-22,0.0177165,25.8,16.8,21.3,21.3,21.3,3.416092427590977,,12.66204243148737,21.466595,-158.164714,Wong Hon Hin Inc,0.61941
2010-02-23,0.00126389,26.1,16.3,21.2,21.200000000000003,21.2,3.5735511105745594,,12.726076133643227,21.466595,-158.164714,Wong Hon Hin Inc,0.598365
2010-02-24,0.00698002,26.9,16.7,21.8,21.799999999999997,21.8,3.7204804056785834,,12.79015812770235,21.466595,-158.164714,Wong Hon Hin Inc,0.525835
2010-02-25,0.0151897,27.1,17.6,22.4,22.35,22.4,3.663216471795574,,12.854254422762189,21.466595,-158.164714,Wong Hon Hin Inc,0.6177360000000001
2010-02-26,0.289638,27.3,19.9,23.6,23.6,23.6,3.346188898120622,,12.91833126541823,21.466595,-158.164714,Wong Hon Hin Inc,0.55608
2010-02-27,0.331914,27.2,18.3,22.8,22.75,22.8,3.6166156670803487,,12.982355171735128,21.466595,-158.164714,Wong Hon Hin Inc,0.57671
2010-02-28,12.8944,24.4,18.6,21.5,21.5,21.5,2.8400207275368206,,13.046292959003377,21.466595,-158.164714,Wong Hon Hin Inc,0.654624
2010-03-01,0.150691,24.0,18.6,21.3,21.3,21.3,2.7397306470540737,,13.110111777227349,21.466595,-158.164714,Wong Hon Hin Inc,0.560202
2010-03-02,0.00607033,24.3,19.3,21.8,21.8,21.8,2.682985973975713,,13.17377914029024,21.466595,-158.164714,Wong Hon Hin Inc,0.554705
2010-03-03,1.50047,24.6,18.9,21.8,21.75,21.8,2.878449708198484,,13.237262956741603,21.466595,-158.164714,Wong Hon Hin Inc,0.558871
2010-03-04,4.57589,24.6,18.0,21.3,21.3,21.3,3.072879705682438,,13.300531560153171,21.466595,-158.164714,Wong Hon Hin Inc,0.609635
2010-03-05,3.78224,24.6,18.5,21.6,21.55,21.6,2.9909623057508674,,13.363553738989218,21.466595,-158.164714,Wong Hon Hin Inc,0.629053
2010-03-06,0.0,25.0,19.2,22.1,22.1,22.1,2.9673654482342764,,13.426298765937867,21.466595,-158.164714,Wong Hon Hin Inc,0.632926
2010-03-07,3.48942,24.6,18.3,21.4,21.450000000000003,21.4,3.0524984092476077,,13.488736426650645,21.466595,-158.164714,Wong Hon Hin Inc,0.663307
2010-03-08,1.59703,24.2,17.9,21.0,21.049999999999997,21.0,3.0352604230813296,,13.550837047838119,21.466595,-158.164714,Wong Hon Hin Inc,0.589672
2010-03-09,0.884512,24.4,17.8,21.1,21.1,21.1,3.1288848454997544,,13.612571524670555,21.466595,-158.164714,Wong Hon Hin Inc,0.618797
2010-03-10,1.65239,24.8,19.4,22.1,22.1,22.1,2.9160191484543487,,13.673911347433343,21.466595,-158.164714,Wong Hon Hin Inc,0.628526
2010-03-11,1.02724,25.0,19.3,22.2,22.15,22.2,3.016813759416419,,13.734828627388369,21.466595,-158.164714,Wong Hon Hin Inc,0.652507
2010-03-12,0.0353007,25.3,19.2,22.2,22.25,22.2,3.134611857386848,,13.79529612179368,21.466595,-158.164714,Wong Hon Hin Inc,0.608106
2010-03-13,0.0224391,26.2,18.6,22.4,22.4,22.4,3.531638312580683,,13.855287258035279,21.466595,-158.164714,Wong Hon Hin Inc,0.584098
2010-03-14,1.83438,25.7,18.3,22.0,22.0,22.0,3.464998032189223,,13.914776156826454,21.466595,-158.164714,Wong Hon Hin Inc,0.655709
2010-03-15,1.57082,25.9,18.5,22.2,22.2,22.2,3.4971662031055297,,13.973737654431895,21.466595,-158.164714,Wong Hon Hin Inc,0.650963
2010-03-16,13.514,25.9,18.5,22.2,22.2,22.2,3.5117842191985775,,14.032147323875437,21.466595,-158.164714,Wong Hon Hin Inc,0.6471129999999999
2010-03-17,14.6596,25.8,16.9,21.3,21.35,21.3,3.780158582851584,,14.089981495092479,21.466595,-158.164714,Wong Hon Hin Inc,0.6585169999999999
2010-03-18,1.49194,24.9,17.9,21.4,21.4,21.4,3.374690481535812,,14.147217273989998,21.466595,-158.164714,Wong Hon Hin Inc,0.574119
2010-03-19,0.080896,24.1,17.7,20.9,20.9,20.9,3.1984114541846997,,14.203832560379357,21.466595,-158.164714,Wong Hon Hin Inc,0.567248
2010-03-20,0.375686,23.6,17.4,20.5,20.5,20.5,3.1277791035236535,,14.259806064749279,21.466595,-158.164714,Wong Hon Hin Inc,0.62903
2010-03-21,0.138679,25.2,18.1,21.7,21.65,21.7,3.465365263605569,,14.31511732384883,21.466595,-158.164714,Wong Hon Hin Inc,0.666301
2010-03-22,0.0,26.0,18.0,22.0,22.0,22.0,3.7205317479450875,,14.369746715052491,21.466595,-158.164714,Wong Hon Hin Inc,0.690493
2010-03-23,0.147954,26.6,17.9,22.2,22.25,22.2,3.91402320315545,,14.423675469482234,21.466595,-158.164714,Wong Hon Hin Inc,0.658332
2010-03-24,0.104939,26.3,19.3,22.8,22.8,22.8,3.5766631037996643,,14.476885683863642,21.466595,-158.164714,Wong Hon Hin Inc,0.617509
2010-03-25,0.891372,26.1,20.0,23.0,23.05,23.0,3.3674364701888275,,14.529360331096287,21.466595,-158.164714,Wong Hon Hin Inc,0.6556879999999999
2010-03-26,0.214453,25.6,19.2,22.4,22.4,22.4,3.4106226055509774,,14.581083269520771,21.466595,-158.164714,Wong Hon Hin Inc,0.630524
2010-03-27,0.00562817,25.7,18.9,22.3,22.299999999999997,22.3,3.5190993063077376,,14.632039250867955,21.466595,-158.164714,Wong Hon Hin Inc,0.5742309999999999
2010-03-28,0.00599996,26.1,19.9,23.0,23.0,23.0,3.430641931341076,,14.682213926878468,21.466595,-158.164714,Wong Hon Hin Inc,0.609764
2010-03-29,0.115022,25.5,20.0,22.8,22.75,22.8,3.226152936199559,,14.731593854583464,21.466595,-158.164714,Wong Hon Hin Inc,0.63629
2010-03-30,0.0576858,26.0,20.6,23.3,23.3,23.3,3.246727684931298,,14.780166500240346,21.466595,-158.164714,Wong Hon Hin Inc,0.578328
2010-03-31,0.0,26.0,20.7,23.4,23.35,23.4,3.234768670268779,,14.827920241920229,21.466595,-158.164714,Wong Hon Hin Inc,0.573189
2010-04-01,0.603697,25.9,20.1,23.0,23.0,23.0,3.3616649532502563,,14.874844370746375,21.466595,-158.164714,Wong Hon Hin Inc,0.603899
2010-04-02,1.53043,26.2,20.0,23.1,23.1,23.1,3.4949651958403662,,14.920929090786059,21.466595,-158.164714,Wong Hon Hin Inc,0.662006
2010-04-03,2.02341,26.0,19.7,22.8,22.85,22.8,3.5077989058808674,,14.96616551760083,21.466595,-158.164714,Wong Hon Hin Inc,0.65134
2010-04-04,3.95129,24.8,19.3,22.0,22.05,22.0,3.2224688889881827,,15.010545675463156,21.466595,-158.164714,Wong Hon Hin Inc,0.662823
2010-04-05,0.866383,24.9,19.6,22.2,22.25,22.2,3.188449014534389,,15.054062493250015,21.466595,-158.164714,Wong Hon Hin Inc,0.6676000000000001
2010-04-06,6.75599,25.2,19.3,22.2,22.25,22.2,3.3736198234899066,,15.096709799026836,21.466595,-158.164714,Wong Hon Hin Inc,0.7099150000000001
2010-04-07,12.7754,25.8,19.4,22.6,22.6,22.6,3.558619268063763,,15.138482313337795,21.466595,-158.164714,Wong Hon Hin Inc,0.68947
2010-04-08,1.22879,26.8,19.8,23.3,23.3,23.3,3.7964054344589404,,15.179375641221196,21.466595,-158.164714,Wong Hon Hin Inc,0.640775
2010-04-09,0.0619457,26.8,19.6,23.2,23.200000000000003,23.2,3.851013848522325,,15.219386262971009,21.466595,-158.164714,Wong Hon Hin Inc,0.630036
2010-04-10,0.0176842,26.4,19.4,22.9,22.9,22.9,3.7790569371733858,,15.258511523668444,21.466595,-158.164714,Wong Hon Hin Inc,0.602129
2010-04-11,0.284949,25.9,18.9,22.4,22.4,22.4,3.7419852155528814,,15.296749621509456,21.466595,-158.164714,Wong Hon Hin Inc,0.570512
